"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786757372565962796","Sat May 04 13:58:48 +0000 2024","51","BAMBAM DREAM COME TRUE #แบมแบมอินราชมัง #ENCOREAREA52DAY #BAMBAMENCORAREA52INBKK https://t.co/JKprdDE2Kx","1786757372565962796","https://pbs.twimg.com/media/GMvWVPnbkAAOlHD.jpg","","en","ประเทศไทย","1","0","41","https://twitter.com/Alreeya19/status/1786757372565962796","1013830323086372864","Alreeya19"
"1786737811942470090","Sat May 04 12:41:05 +0000 2024","71","THE GREATEST PERFORMER #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/3U6T8QtpFP","1786737811942470090","https://pbs.twimg.com/amplify_video_thumb/1786733734609465344/img/AWGWUBp_B3WWrt2x.jpg","","en","© to owners ","0","1","62","https://twitter.com/BambamHourly/status/1786737811942470090","1485627295733895174","BambamHourly"
"1786701662318739887","Sat May 04 10:17:26 +0000 2024","159","Sound Check 25 000 คน #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/8TByBwbf3v","1786701662318739887","https://pbs.twimg.com/media/GMujptSbEAAZ-Tk.jpg","","en","","2","0","160","https://twitter.com/MotSocute/status/1786701662318739887","1430785914","MotSocute"
"1786773121028026605","Sat May 04 15:01:23 +0000 2024","178","128 Reasons OMFG I m sorry bam I looked away for a moment #SEULGI @BamBam1A #뱀뱀 #BamBam #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/2Bx5dedHKq","1786773121028026605","https://pbs.twimg.com/ext_tw_video_thumb/1786772915951689728/pu/img/EGs725TReHzTI0eH.jpg","","en","Seoul, Republic of Korea","4","0","90","https://twitter.com/jisoosflower4u/status/1786773121028026605","1667470593623576576","jisoosflower4u"
"1786735914380849241","Sat May 04 12:33:32 +0000 2024","153","me asking for a break coz i've been screaming nonstop BAJFNSNF *proceeds to scream more* #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/BDn0rxxTIQ","1786735914380849241","https://pbs.twimg.com/ext_tw_video_thumb/1786735725448409088/pu/img/VF87_Fkh2bm4DaG8.jpg","","en","","0","0","29","https://twitter.com/GOT7isOT7/status/1786735914380849241","1418776842312372226","GOT7isOT7"
"1786747602236567995","Sat May 04 13:19:59 +0000 2024","138","The long awaited collab stage is here BamBam and Seulgi performing Who Are You together at last ️‍ #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/3WxF2eETZ3","1786747602236567995","https://pbs.twimg.com/ext_tw_video_thumb/1786746889247031296/pu/img/_jjzc7-Ia0_apVZO.jpg","","en","IG: ot7ahga","3","0","76","https://twitter.com/OT7Ahga/status/1786747602236567995","1202054194326331392","OT7Ahga"
"1786749639787724917","Sat May 04 13:28:04 +0000 2024","2263","bambam translating for seulgi backstage man came out of nowhere seulgi was taken back lmaoo #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/askWGopaG4","1786749639787724917","https://pbs.twimg.com/ext_tw_video_thumb/1786749368806387712/pu/img/abruHs-_vTKRQn36.jpg","","en","","84","5","1001","https://twitter.com/kunpbam1a/status/1786749639787724917","1436788871338020868","kunpbam1a"
"1786763107802423735","Sat May 04 14:21:36 +0000 2024","94","BamBam and Seulgi performing Red Velvet s Dumb Dumb together ️‍ #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/W2OWIwpB5T","1786763107802423735","https://pbs.twimg.com/ext_tw_video_thumb/1786762002033201152/pu/img/8tBY33W0hscUaoFQ.jpg","","en","IG: ot7ahga","3","0","42","https://twitter.com/OT7Ahga/status/1786763107802423735","1202054194326331392","OT7Ahga"
"1786717106857201668","Sat May 04 11:18:48 +0000 2024","929","THE CROWD??? #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/6EnA3HwcKb","1786717106857201668","https://pbs.twimg.com/media/GMuxvALW4AAukvf.jpg","","en","© to owners ","25","3","848","https://twitter.com/BambamHourly/status/1786717106857201668","1485627295733895174","BambamHourly"
"1786731535900557783","Sat May 04 12:16:08 +0000 2024","120","goosebumps #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/7EJ0jExvKY","1786731535900557783","https://pbs.twimg.com/ext_tw_video_thumb/1786729445321256960/pu/img/cPDGib72xrzRqocX.jpg","","en","© to owners ","1","0","68","https://twitter.com/BambamHourly/status/1786731535900557783","1485627295733895174","BambamHourly"
"1786740659870982442","Sat May 04 12:52:24 +0000 2024","19","oh bam don't cry we are so proud of you #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAM https://t.co/lr26cZxzmQ","1786740659870982442","https://pbs.twimg.com/ext_tw_video_thumb/1786740248611045376/pu/img/FPT8bZKoPQ2wOTj5.jpg","","en","","1","0","13","https://twitter.com/doublenstars/status/1786740659870982442","1602953917293551617","doublenstars"
"1786710557061743085","Sat May 04 10:52:46 +0000 2024","38","Remix TippyToe #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/FF4Lu2UO4E","1786710557061743085","https://pbs.twimg.com/ext_tw_video_thumb/1786710343856898048/pu/img/c032MNntm40ghf-y.jpg","","en","♡ ᴅᴇғᴊᴀʏʙ","0","0","25","https://twitter.com/defimkim/status/1786710557061743085","270711771","defimkim"
"1786759108487746008","Sat May 04 14:05:42 +0000 2024","1207","LOOK AT YOU @BamBam1A!!! PROUD OF YOU #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/bimQvArfsw","1786759108487746008","https://pbs.twimg.com/ext_tw_video_thumb/1786759053051641856/pu/img/xiGjucH0UN9XP0cf.jpg","","en","","21","3","773","https://twitter.com/kunpbam1a/status/1786759108487746008","1436788871338020868","kunpbam1a"
"1786754380852498678","Sat May 04 13:46:55 +0000 2024","166"," Let s Dance the gem you are #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/OiwOIakarz","1786754380852498678","https://pbs.twimg.com/ext_tw_video_thumb/1786745883587170304/pu/img/ZaMW28B6S2-YgLSC.jpg","","en","IG: ot7ahga","3","1","107","https://twitter.com/OT7Ahga/status/1786754380852498678","1202054194326331392","OT7Ahga"
"1786788119188238534","Sat May 04 16:00:59 +0000 2024","40","The entrance of the King #ENCOREAREA52DAY #BAMBAMENCOREAREA52INBKK #BamBam #뱀뱀 #GOT7 @BamBam1A https://t.co/GD49h6ktSl","1786788119188238534","https://pbs.twimg.com/ext_tw_video_thumb/1786787992230899712/pu/img/ECwcy374jSeyTkVn.jpg","","en","","1","1","18","https://twitter.com/youngandlynn/status/1786788119188238534","2262635246","youngandlynn"
"1786735672662860038","Sat May 04 12:32:34 +0000 2024","53","Oh oh oh oh #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/VLxU75pxTy","1786735672662860038","https://pbs.twimg.com/ext_tw_video_thumb/1786735630438850560/pu/img/Q19wGb6onEzaFksX.jpg","","en","","3","0","50","https://twitter.com/petterlivia/status/1786735672662860038","1281522065363931137","petterlivia"
"1786738877652513177","Sat May 04 12:45:19 +0000 2024","172","CLOSE THE GYMS WHAT THE FUCK IS HE CRAZY #ENCOREAREA52DAY https://t.co/xjKQYFDL62","1786738877652513177","https://pbs.twimg.com/ext_tw_video_thumb/1786736175463682049/pu/img/eXXs_r6-ARdbwj-Q.jpg","","en","she/her","2","0","27","https://twitter.com/tuansmk/status/1786738877652513177","1347490349556486145","tuansmk"
"1786761483311100237","Sat May 04 14:15:08 +0000 2024","52","Project #ENCOREAREA52DAY https://t.co/PpbrWVqhoK","1786761483311100237","https://pbs.twimg.com/ext_tw_video_thumb/1786761319066259456/pu/img/xQSqnZg2u-nz3YIo.jpg","","en","Thailand","0","0","55","https://twitter.com/Annita_WoW/status/1786761483311100237","295199596","Annita_WoW"
"1786739160625402284","Sat May 04 12:46:26 +0000 2024","43","Bambam flexingggggg!!! Flex it boyyyyyy! #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCORAREA52INBKK #BamBam1A @BamBam1A https://t.co/55evYfpjYl","1786739160625402284","https://pbs.twimg.com/ext_tw_video_thumb/1786735871322214400/pu/img/O3on_wnhI09g34An.jpg","","en","JB MT JS PJ CJ BB YG","0","0","28","https://twitter.com/pviiig7/status/1786739160625402284","2594837540","pviiig7"
"1786763561236348969","Sat May 04 14:23:24 +0000 2024","407","Take it easy~ #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/Eh080zn3eP","1786763561236348969","https://pbs.twimg.com/amplify_video_thumb/1786763250237059072/img/2CBZT3Yca7h29zqv.jpg","","en","","0","0","451","https://twitter.com/aeiaoey/status/1786763561236348969","1942408357","aeiaoey"
"1786725150416875577","Sat May 04 11:50:46 +0000 2024","27","#ENCOREAREA52DAY #แบมแบมอินราชมัง Test https://t.co/WgufhJmOcg","1786725150416875577","https://pbs.twimg.com/media/GMu4i17aMAAMdJz.jpg","","en","","0","0","28","https://twitter.com/noomag11/status/1786725150416875577","1085895891964153858","noomag11"
"1786769634202362172","Sat May 04 14:47:32 +0000 2024","86","SHIRTLESS BAM #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/K7eFZwAryz","1786769634202362172","https://pbs.twimg.com/amplify_video_thumb/1786765283279208448/img/pBa3MCzK4letQI_5.jpg","","en","© to owners ","1","0","58","https://twitter.com/BambamHourly/status/1786769634202362172","1485627295733895174","BambamHourly"
"1786766041139327073","Sat May 04 14:33:15 +0000 2024","81","BamBam removed his shirt and flexed again at least they have the water guns incase ahgases overheat #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/Zh0czqmcpS","1786766041139327073","https://pbs.twimg.com/ext_tw_video_thumb/1786764716997775361/pu/img/cbCqqtCmR4knvDWd.jpg","","en","IG: ot7ahga","0","1","41","https://twitter.com/OT7Ahga/status/1786766041139327073","1202054194326331392","OT7Ahga"
"1786747990335783276","Sat May 04 13:21:31 +0000 2024","51","I WAITED SO LONG FOR THIS WHO ARE YOU PERFORMANCE WITH SEULGI IM SCREAMINGGGGGG #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam @BamBam1A https://t.co/OcHm4PcfeS","1786747990335783276","https://pbs.twimg.com/ext_tw_video_thumb/1786747099968864256/pu/img/aAAEwwxawNaZHP_z.jpg","","en","","0","0","30","https://twitter.com/arsblink/status/1786747990335783276","1095295598939394049","arsblink"
"1786769782840455305","Sat May 04 14:48:07 +0000 2024","158","WHERE MY STUPID BITCHES AT?!?!?!? #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/96PrejAvY4","1786769782840455305","https://pbs.twimg.com/ext_tw_video_thumb/1786769677315985408/pu/img/xOjqH5Ux2Ss_zFYv.jpg","","en","","3","4","42","https://twitter.com/GOT7isOT7/status/1786769782840455305","1418776842312372226","GOT7isOT7"
"1786766153601413531","Sat May 04 14:33:42 +0000 2024","1697","BAMBAMS NEW SONG!!!! IM IN LOVE ALREADY #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/am4EiPF8ix","1786766153601413531","https://pbs.twimg.com/ext_tw_video_thumb/1786765774964887552/pu/img/nI24WVV86FCAQeWH.jpg","","en","","33","7","1215","https://twitter.com/kunpbam1a/status/1786766153601413531","1436788871338020868","kunpbam1a"
"1786746093331791917","Sat May 04 13:13:59 +0000 2024","21","Got7 Forever #แบมแบมอินราชมัง #ENCOREAREA52DAY #BAMBAMENCORAREA52INBKK https://t.co/yxCPV4i6rc","1786746093331791917","https://pbs.twimg.com/ext_tw_video_thumb/1786745870295379969/pu/img/-g1UlAGEpI0wzjN2.jpg","","en","","0","0","19","https://twitter.com/_aormanii_/status/1786746093331791917","1024572176","_aormanii_"
"1786709516597538826","Sat May 04 10:48:38 +0000 2024","372","can u feel the heat #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/SgGTNNfSYs","1786709516597538826","https://pbs.twimg.com/media/GMuqug5aIAA6Izr.jpg","","en","","3","1","116","https://twitter.com/GOT7isOT7/status/1786709516597538826","1418776842312372226","GOT7isOT7"
"1786749829768462605","Sat May 04 13:28:50 +0000 2024","97","First WhoAreYou Live performance by SeulBam #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/lDahQ81iXd","1786749829768462605","https://pbs.twimg.com/ext_tw_video_thumb/1786747458728656896/pu/img/gxdK3ynk5ISIFdPe.jpg","","en","© to owners ","1","0","99","https://twitter.com/BambamHourly/status/1786749829768462605","1485627295733895174","BambamHourly"
"1786774514820694386","Sat May 04 15:06:55 +0000 2024","68","who are u️ #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/Wh5NHSZyOx","1786774514820694386","https://pbs.twimg.com/ext_tw_video_thumb/1786774466246418432/pu/img/9IRMFnxcPgxitOp1.jpg","","en","Bangkok, Thailand","0","0","49","https://twitter.com/Kibka3/status/1786774514820694386","1241539972554878976","Kibka3"
"1786770950475895173","Sat May 04 14:52:45 +0000 2024","13","OHMYGOD BAMBAM IS PERFORMING GOT7's NANANA at his solo concert in Thai HE NEVER FORGETS HIS ROOTS AS GOT7's MEMBER Bami~ I'M CRYING! HUAAAAAAAAAA LOOK AT THE CROWD! OMG! #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/3mZdoUmdEN","1786770950475895173","https://pbs.twimg.com/ext_tw_video_thumb/1786760341244002304/pu/img/G5VwBZwsPNs1SWkd.jpg","","en","earth","0","1","3","https://twitter.com/qweenseven/status/1786770950475895173","1011215011857887233","qweenseven"
"1786737481003728923","Sat May 04 12:39:46 +0000 2024","137","BAMBAM I M SO PROUD OF YOU #ENCOREAREA52DAY #แบมแบมอินราชมัง #뱀뱀 #BamBam @BamBam1A https://t.co/moYssXpdxi","1786737481003728923","https://pbs.twimg.com/ext_tw_video_thumb/1786736142601293824/pu/img/LSdBpHHf-cp85MLs.jpg","","en","","0","0","67","https://twitter.com/yugsmark/status/1786737481003728923","1188004376004169728","yugsmark"
"1786773118415233328","Sat May 04 15:01:22 +0000 2024","1960"," To JayB Jackson Jinyoung Mark Youngjae Yugyeom your maknae made it To Mama P Beer P Bank and Baby I made it! #ENCOREAREA52DAY #แบมแบมอินราชมัง @BamBam1A #BamBam","1786773118415233328","","","en","แบมมี่ Bammie 뱀미","129","0","729","https://twitter.com/babebammie/status/1786773118415233328","969440168363966464","babebammie"
"1786734712167510087","Sat May 04 12:28:45 +0000 2024","183","I'm at the GOT7's Theater of Dream #ENCOREAREA52DAY #BAMBAMENCOREAREA52INBKK #BamBam @BamBam1A #GOT7 #것세븐 #뱀뱀 https://t.co/1rX0HA0CR9","1786734712167510087","https://pbs.twimg.com/ext_tw_video_thumb/1786734028185571328/pu/img/ElFyMUp6vnTpLmsw.jpg","","en","","2","1","40","https://twitter.com/youngandlynn/status/1786734712167510087","2262635246","youngandlynn"
"1786774402522370194","Sat May 04 15:06:28 +0000 2024","133","angle️ #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/bggQyANjx4","1786774402522370194","https://pbs.twimg.com/ext_tw_video_thumb/1786774241037475840/pu/img/FCtk6g7sjyYDNxk7.jpg","","en","Bangkok, Thailand","1","0","113","https://twitter.com/Kibka3/status/1786774402522370194","1241539972554878976","Kibka3"
"1786719138314080574","Sat May 04 11:26:52 +0000 2024","73","I am gonna cry for real... This is dream come true moment not only for bambam but for us too!! Thank you so much to all bammies and ahgases for making this happen.. #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCORAREA52INBKK #BamBam1A @BamBam1A https://t.co/yRUE4ojjSz","1786719138314080574","https://pbs.twimg.com/amplify_video_thumb/1786701344663068672/img/_k2z6mDbAi8YKZMl.jpg","","en","JB MT JS PJ CJ BB YG","0","0","15","https://twitter.com/pviiig7/status/1786719138314080574","2594837540","pviiig7"
"1786756842389168293","Sat May 04 13:56:42 +0000 2024","35","GOT7 FOREVER #GOT7 #갓세븐 @GOT7 #ENCOREAREA52DAY #แบมแบมอินราชมัง @BamBam1A #BamBam https://t.co/5LX1av5n0N","1786756842389168293","https://pbs.twimg.com/ext_tw_video_thumb/1786756420681302016/pu/img/D0WcItiprOQgY4Nb.jpg","","en","Dandelion field🌼","0","0","32","https://twitter.com/gyeomoflove/status/1786756842389168293","1147188709239865344","gyeomoflove"
"1786772889150394775","Sat May 04 15:00:28 +0000 2024","7","Ending Area 52 ....starting BB4 Summer2024 #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/YXBysCwLdc","1786772889150394775","https://pbs.twimg.com/ext_tw_video_thumb/1786772726851747840/pu/img/3V19lpyOXQIvW3wL.jpg","","en","","0","0","5","https://twitter.com/sasanattt/status/1786772889150394775","132850809","sasanattt"
"1786758890606276859","Sat May 04 14:04:50 +0000 2024","32","Seven or Never Seven or Nothing #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam @BamBam1A https://t.co/tppIHfc2J6","1786758890606276859","https://pbs.twimg.com/ext_tw_video_thumb/1786756130825490432/pu/img/wCWgwUv0P7PRRCMD.jpg","","en","❤️🧡💛💚🩵💙💜","1","1","7","https://twitter.com/got7_to_honyaku/status/1786758890606276859","1518793758019518464","got7_to_honyaku"
"1786728280516936124","Sat May 04 12:03:12 +0000 2024","375","THIS IT #BamBam LET'S MAKE HISTORY!! ️️️ @BamBam1A #뱀뱀 #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/uf5LlMf8Tu","1786728280516936124","https://pbs.twimg.com/media/GMu75LGaIAAoMZo.jpg","","en","PH AHGASE - FAN ACCOUNT","2","1","117","https://twitter.com/got7pinoy/status/1786728280516936124","756454553826971648","got7pinoy"
"1786726424805777753","Sat May 04 11:55:50 +0000 2024","53","Let's gooooo #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/pHXG0ASsTi","1786726424805777753","https://pbs.twimg.com/media/GMu6D9LbMAEcK-j.jpg","","en","","0","0","53","https://twitter.com/leelee_0204/status/1786726424805777753","1167705967456161792","leelee_0204"
"1786757592146174463","Sat May 04 13:59:40 +0000 2024","981","BamBam said it s OUR dream come true #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam @BamBam1A https://t.co/rGhzlFTWvF","1786757592146174463","https://pbs.twimg.com/media/GMvWjsKbYAAdGdv.jpg","","en","","17","0","721","https://twitter.com/tuanxcoco/status/1786757592146174463","4429976174","tuanxcoco"
"1786734793163522478","Sat May 04 12:29:05 +0000 2024","151","BAMBAM IN A LEATHER CROP TOP what is breathing?? #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/UiplmMSw2J","1786734793163522478","https://pbs.twimg.com/ext_tw_video_thumb/1786731896120152064/pu/img/M0-ClTetrOHAIPGl.jpg","","en","IG: ot7ahga","5","0","74","https://twitter.com/OT7Ahga/status/1786734793163522478","1202054194326331392","OT7Ahga"
